category,location,name,website,phone,address,rating,emails
real estate agents,Ranchi,Yash properties and placement,,062067 37844,"Rathore tower, Circular Rd",3.7,
real estate agents,Ranchi,oho Living,http://www.oholiving.com/,072828 87766,"OHO Living, Apricity Management Pvt. Ltd Vivekanand colony, near Jeep Showroom",4.2,
real estate agents,Ranchi,Samriddhi Properties & Events,https://youtube.com/@ranchi_luxurious_flat?si=zY5ilH4I4h70frpv,,"Near, behind panjab national bank",5.0,
real estate agents,Ranchi,Churuwala properties,,089867 12681,98FF+VQP,5.0,
real estate agents,Ranchi,"Panchratna Skyline Group - Leading Real Estate Builder, Developer in Ranchi | Jharkhand | Residential | Commercial",http://panchratnaskyline.com/,078085 75757,"5th Floor, Panchratna Centre, 503, Kanke Rd, next to CMPDI Road",5.0,info@panchratnaskyline.com
real estate agents,Salem,Vel Realty,,098429 88954,"Plot No : 46 , Door : 3 / 362 E",5.0,
real estate agents,Salem,ARUN CONSULTING,,090929 31239,J49V+HJC,4.6,
real estate agents,Salem,NISHA CITY DEVELOPER & BUILDER - Real Estate Builders & Construction,https://nishacitydeveloper.com/index.html#hero,095977 55593,"358, Gandhi Rd, opp. to VR Suzuki Showroom",4.6,nishalandpromoters@gmail.com
real estate agents,Salem,Surya Real Estate And Rice Shop,,097893 16065,"M48R+PMH, Sankagiri - Salem Main Rd",4.1,
real estate agents,Salem,Intro Homess,,096005 10026,,4.8,
real estate agents,Salem,Annaii Properties Salem,https://annaiiproperties.com/,099434 45566,"Old No.2/91, New No.25821, 2nd Floor, Sri Vaari Shopping Mall, New Bus Stand Rd",5.0,softhemaaa@gmail.com;contact.sanfra@homeid.com;hello@homeid.com
real estate agents,Salem,SALEM NO1 PROPERTIES,http://www.no1properties.in/,096260 69898,"SRK COMPLEX, 3/197 B",5.0,stunns6@gmail.com;salem29898@gmail.com
real estate agents,Salem,RR Real Estate,,094428 41780,,4.6,
real estate agents,Salem,M India Land Developerrs,,095009 96633,"Raj Towers, No:4, Brindavan Rd, near HDFC Bank",4.3,
real estate agents,Salem,Ashtalakshmi Realty Private Lmtd,http://ashtalakshmirealtors.com/,097500 85203,"S S Complex, Divya Cinema",1.0,
real estate agents,Salem,Sakthi Real Estate,,099653 14611,M4M8+RCF,3.7,
real estate agents,Salem,R&M Property Developers,https://www.rmpdsalem.com/,097368 99000,"96/3, 2nd Floor, Capital Towers, Peramanur Main Rd",4.8,
real estate agents,Salem,Palani Malai Murugan Real Estate Properties,https://www.palanimurugan.in/,077087 77769,,,operations.smasshhevents@gmail.com
real estate agents,Salem,Ganesh Property Developers,http://www.ganeshproperty.com/,096002 55155,"Petrol Bunk, No-1A Hariraman Nagar, to",4.3,
real estate agents,Salem,Salem Nv Realestate,,,,,
real estate agents,Salem,Sri Mahakaliyamman Real Estate,,095663 10259,,3.0,
real estate agents,Salem,Elite 1 realestate & constructions,,088700 01737,"No:1, 1st cross",4.2,
real estate agents,Salem,Ram Real Estate Service,https://ramrealtorservice.com/,099943 32408,"84, 4th Cross Rd",5.0,
real estate agents,Salem,JRS Promoters & Builderss,https://www.jrspromotersandbuilderss.com/,094435 26015,"D.P.N. Complex, 19/266, K.A.S Garden, 2nd, Cross, Perumal Malai Rd",4.9,jrspromotersbuilders@gmail.com;jrspromoters@gmail.com;contact.sanfra@homeid.com;hello@homeid.com
real estate agents,Salem,ARJUN.K ESTATE,,086108 45643,"Door No. 194/7, 1st floor, Sathyam Trade Center A2, Sarada College Rd",4.5,
real estate agents,Salem,Grader Properties,https://graderproperties.com/,,"4B, South East Layout , Brindavan road, 5th Cross St",5.0,vikykumarslm@gmail.com
real estate agents,Salem,Thirumurugan Grand Properties,http://thirumurugangrandproperties.com/,086105 00176,"Plot no;46,Ranga Nagar 2nd cross, Uzhavar sandhai back side",4.1,customercare@teamtgp.com
real estate agents,Salem,RK Promoters,http://rkcitypromotters.com/,094430 29094,J4GW+99V,4.8,info@rkpromoters.in
real estate agents,Salem,Sunshine Properties,,,"30 1st Sai SG Arcade, 1, Suramangalam Main Rd",2.6,
real estate agents,Salem,Naaval Properties & Developers LLP- Best Builders in Salem,https://naaval.in/,095855 21999,"Naaval Paradise, Yercaud Main Rd, opp. Modern Theatres",4.8,
real estate agents,Salem,Shri Thiruchendur cars and properties,,,12/1A,5.0,
real estate agents,Salem,SKS REALESTATE AND CONSTRUCTION,,,"Erumapalayam Main Rd, opposite to VOC nagar",5.0,
real estate agents,Salem,Dhanasekaran Salem Landbroker,,093454 62930,"38/5H, Angalamman Street",,
real estate agents,Salem,Sri PR Aarcade,,,"230, Itteri Rd",4.7,
real estate agents,Salem,Jayaom housing and properties,https://jhpcitysalem.com/,096004 38888,"No.5, SLT plaza",3.0,
real estate agents,Salem,GVR REALESTATE,,094447 12669,"163/2, Yercaud Main Rd",3.7,
real estate agents,Salem,90 Degree Pride Homes (P) Ltd,http://www.90degreepridehomes.in/,072005 55556,"7/5 VOC Nagar Co-op Bank, Near, Junction Main Rd",3.9,90degreepridehomesoffice@gmail.com
real estate agents,Salem,VIP GRAND PROPERTIES,https://vipgrand.in/,080108 45845,,3.3,vipgrand319@gmail.com
real estate agents,Salem,Venus Estates,https://www.venusestates.in/,097863 66666,"2nd Floor, Ganesh Towers, SKS Hospital Rd",5.0,info@venusestates.in
real estate agents,Salem,Hari Properties,,098948 27648,,,
real estate agents,Salem,Aadhivaraha Housing & Properties,,,"83/188, Karungalpatti Main Rd",5.0,
real estate agents,Salem,VIP Housing & Properties Salem,,,"Block No. 5, MSM Plaza, 1524/5, Omalur Main Rd",,
real estate agents,Salem,ELANGESHWARAN OFFICE,,096882 80460,"54, Appu Chetty St",,
real estate agents,Salem,M.M. REAL ESTATE,,098658 60704,,,
real estate agents,Salem,Ashtalakshmi Properties,https://www.ashtalakshmiproperties.com/,,"1st Floor, 1/1D, 1st Cross",,
real estate agents,Salem,Sri Vaari Vetri Velava Real Estate,http://srivaarivetrivelavarealestate.in/,078719 38989,"Door No.3, Shop EB Office, Vanniyar Wedding Hall, Sankari Main Rd",,sihingnarayanan@gmail.com
real estate agents,Salem,DMC Gardens and Promoters LLP,http://www.dmcgardens.com/,098427 91427,"3rd floor, Capital Towers, 96/4, Peramanur Main Rd, above Rainbow TV Center",4.9,
real estate agents,Salem,G.V.R Realestate,,,"2/96-A,2nd ward, Rajagopal thottam,Masinaickenpatti",,
real estate agents,Salem,Pugal Associates,http://www.pugalassociates.com/,098658 55799,,4.5,info@pugalassociates.com
real estate agents,Salem,Surrya Property Management,,094432 67766,12D,5.0,
real estate agents,Salem,Salem genuine properties,,076039 69086,,5.0,
real estate agents,Solapur,Shruti Estate Consultant,http://www.shrutiestateconsultant.com/,099709 80646,"SHOP NO 2, GOKUL NAGAR, C 49, Jule Solapur Rd, opposite BALAJI MANGAL KARYALA",5.0,sales@shrutiestateconsultant.com
real estate agents,Solapur,Solapur Property | Real Estate & Property agents in Solapur,http://www.solapurproperty.in/,098811 51815,"Shop No.4, Preshak Presidency, near Baldawa Hospital",4.8,
real estate agents,Solapur,Siddhivinayak Realty,,070303 73789,"Flat No 9, Icon Residency Appartment, Back Side Baldawa Hospital",4.9,
real estate agents,Solapur,Vishwa Reality Solapur,,082088 28495,"Surya Complex, 14, Vijapur Rd, near Care Hospital",5.0,
real estate agents,Solapur,Solapur Real Estate Property. Vasant vihar.,,083294 14567,,5.0,
real estate agents,Solapur,Samarth Real Estate,,076203 40983,,4.8,
real estate agents,Solapur,MAF Realty,,099707 66986,"Plot # 9, Hotagi Rd, near Unnati Academy, behind Sawaskar Nursing Home",4.3,
real estate agents,Solapur,Vishwakarma properties,https://youtube.com/@vishwakarmaproperties-vp1?si=fcf_4HlE3EiZgoaf,,"Shop No 1, 114",4.9,
real estate agents,Solapur,Solapur Real Estate - Plots 1 bhk 2 bhk flats in Solapur,https://www.gruhkhoj.com/propertyin-Solapur,098236 84597,"Plot No: 5, Akkalkot Rd",4.3,
real estate agents,Solapur,SHREE - E SERVICES,,,,5.0,
real estate agents,Solapur,Chaitrali Real Estate,,087889 89453,"Phase 1, Patrakar Bhavan, Water Front, Shop no.5, Vijapur Rd",4.6,
real estate agents,Solapur,R D Estate Agent,,088568 13388,"368, Rounak Apartment South Sadar Bazar, Chowk",5.0,
real estate agents,Solapur,SH Real Estate Agency,https://sh-real-estate.localo.site/,,"Shop No. 2, Mantri Chandak Vihar, Plot No. 17, Hotagi Rd",,
real estate agents,Solapur,Ability Construction,https://www.abilitygroup.org/,094238 57595,"1st Floor, Ashwadeep Building, 939 North, Rupa Bhavani Rd",4.9,amr.co.in@gmail.com
real estate agents,Solapur,Sanmitra Developers | Trusted Real Estate Builders in Solapur,https://sanmitradevelopers.co.in/,083088 34589,"1666, near police head quarter",4.5,aniketgkalshetti@gmail.com;info@sanmitradevelopers.co.in
real estate agents,Solapur,IMP Realty Pvt. Ltd.,http://www.imphomes.com/,084128 11188,"13/1, Vijapur Road Ground Floor Smruti Building, opposite Soni College",4.2,sales.imphomes@gmail.com
real estate agents,Solapur,Solapur Nest Navigators,http://www.solapurnestnavigators.com/,077199 33833,"Office No 1, First Floor, Purud Niwas (Amrapali 35/333 New Pacha Peth, Old, Road, near Ashok Chowk Police Station",4.2,solapurnestnavigator@gmail.com
real estate agents,Solapur,Hr Realestate,,,"JWP5+RHW, Jule Solapur Rd",5.0,
real estate agents,Solapur,CharuRaj Realestate agency and icecream Parlour,,088059 71006,"Wrundavan park, Swaraj vihar, road",,
real estate agents,Solapur,Nisarga Family Homes Pvt Ltd.,,,"JVWR+C67, New RTO Rd",5.0,
real estate agents,Solapur,R N Goli Celebration,,094220 26482,"MW7C+WMJ, Hyderabad-Bijapur Bypass",3.7,
real estate agents,Solapur,Waterfront 1,,,MW24+VC5,4.2,
real estate agents,Solapur,PN Real Estate,http://www.pnrealestate.in/,,"Shop No. 21, Ramchandra Empire",5.0,
real estate agents,Solapur,Heritage Manidhari Empire,http://www.hme.co.in/,0217 237 5151,"Heritage Manidhari Empire, 207/9, Solapur - Akkalkot Rd",4.6,
real estate agents,Solapur,Nirmal Developers,https://nirmaldevelopers.com/,089893 48989,"Datta Nagar,",4.7,info@nirmaldevelopers.co.in
real estate agents,Solapur,A.P real estate company,https://instagram.com/______om_bedage______?igshid=YmMyMTA2M2Y=,095790 20079,,5.0,
real estate agents,Solapur,Yash Developers,,093707 07007,"Yogeshwari Complex, 25/27",4.8,
real estate agents,Solapur,कोंगारी रिअल ईस्टेट कन्सल्टन्सी (२००६ पासून),,093714 39001,,3.8,
real estate agents,Solapur,Amol's Marketing For Realtors,https://www.amoldevelopers.com/,086008 79191,"First Floor, Harlayaa Society, Plot 3, Vijapur Rd",5.0,amol@amoldevelopers.com
real estate agents,Solapur,SYTE Consultants|Top MahaRERA Service Expert|RERA for Real Estate|Trusted MahaRera Consultant|Rera Services Maharashtra,https://www.syteconsultants.com/,091569 69459,"First Floor, 5B, Nirapalm Society, above OSKAR Technologies, Vijapur Rd",4.9,
real estate agents,Solapur,Solapur real estate,https://www.facebook.com/share/16fgESCncd/,,"Samrat Chowk, 10 Varun",,
real estate agents,Solapur,The Platino,https://ppdevelopers.in/,074474 48446,"near KLE SCHOOL, opposite ANNA IDLI GRUH",4.8,
real estate agents,Solapur,Royal Buildcon,https://www.royalbuildcon.com/,089561 87320,"Gurusharan Complex, 13, Rupa Bhavani Rd, near chitale hospital",5.0,iinfo@royalbuildcon.com;info@royalbuildcon.com
real estate agents,Solapur,CharuRaj Realestate & Agency's,,,"dhone complex, wrandawan park infront of Gaytri nagar, near swaraj nagar",,
real estate agents,Solapur,Chakote RealEstate,,087790 85921,"131, Hyderabad Rd",5.0,
real estate agents,Solapur,orhan properties solapur,http://www.orhanproperties.com/,,,,
real estate agents,Solapur,16PURAM,http://16pur.com/,090750 20308,"501, Sukhada Apartment",5.0,mandar@16pur.com;nitin@16pur.com;rajesh.kalmankar@16pur.com;rashmi.korshetti@16pur.com;mmkulkani33@gmail.com
real estate agents,Solapur,Ethos Realty,http://www.newethosrealty.com/,088055 94104,"E-54, Vijapur Rd, opposite to Dhandore Hospital, near Jigjini Indian Oil Peroal Pump",4.0,
real estate agents,Solapur,Crystal Developers Solapur,https://crystaldevelopers.net/,,,4.7,info@crystaldevelopers.net
real estate agents,Solapur,Vaishnavi Multicons Pvt. Ltd. - Vaishnavi Group,https://vaishnavi-multicons.yolasite.com/,0217 355 2486,"1-LGF, Saurabh Apartment, Hotagi Rd",4.8,yscgr@yahoo.co.in
real estate agents,Solapur,Siddhi Developers & Constructions,https://www.siddhidevelopers.in/,098905 44177,"Shop No. 13, Crossroads Building, Old, Pune Naka Flyover",3.9,
real estate agents,Solapur,Kimaya Group,https://kimayagroup.org/,0217 231 0700,"560/59, First Floor, Kimaya Mayurshree, VIP Rd, near Lotus Hotel",4.3,info@kimayagroup.org;sales@kimayagroup.org
real estate agents,Solapur,KP Homes,,099215 20000,JW77+GP,5.0,
real estate agents,Solapur,MS Real Estate Solapur,,098549 61818,,5.0,
real estate agents,Solapur,"Pallavi Realtors , Project:- ""Golden Tower""",,,,5.0,
real estate agents,Solapur,Shree Swami Samarth Real Estate Consultant Company,,,"Pramod Society, Kumthekar Hospital, 2B, Vijapur Rd, near Vijapur Naka",,
real estate agents,Solapur,Solapur Property,,,"Flat No.303, Preshak presidency, Plot No.18/18A",,
real estate agents,Solapur,"RAJMUDRA RESIDENCY PHASE-1, SOLAPUR",http://www.mudradevelopers.com/,088884 06946,"MV7F+GG, Rajmudra Residency, Kalburgi Nagar, Degaon Rd, opposite to CNS Hospital",4.9,mudraconsultancy8888@gmail.com;rajmudraresidency@gmail.com
real estate agents,Srinagar,Realestate Srinagar,https://www.realestatesrinagar.com/,078899 02696,"Al siraat complex, Batamaloo - Tengpur Rd",4.9,
real estate agents,Srinagar,Valley Real Estate,,099064 08146,"HMT Rd, near Iqbal Masjid",4.9,
real estate agents,Srinagar,Valley Realty Real Estate,,084940 08358,"36/37, Noor Complex, Jammu and Kashmir",4.9,
real estate agents,Srinagar,Dreams Real Estate And Construction,,070062 39650,,5.0,
real estate agents,Srinagar,Kashmiri Realtor,http://www.kashmirirealtor.com/,097970 81234,Room no 201,4.9,info@kashmirirealtor.com;kashmirirealtor@gmail.com
real estate agents,Srinagar,Halal Investmemts (Halal Real Estate Pvt. Ltd.),http://www.halalinvestments.in/,070067 46013,,4.9,info@halalinvestments.in;enquiry@halalinvestments.in
real estate agents,Srinagar,Jk property solutions,,078896 72262,,5.0,
real estate agents,Srinagar,City Home Properties Private Limited,http://www.cityhomeproperties.in/,070067 22967,,3.3,
real estate agents,Srinagar,Realestatekashmir,https://youtube.com/@RealestateKashmir?si=Hpq_BDPsqmWwM2WV,091030 72998,"Umerabad, near jahangir bakery",,
real estate agents,Srinagar,Srinagar Properties,,077809 65158,,4.0,
real estate agents,Srinagar,Rose hills estate,,092896 14999,"1 - Rose Hills Estate, 90 Feet Rd",4.1,
real estate agents,Srinagar,Kashmir Homes,http://www.kashmirhomes.in/,099990 63457,"Karan Nagar , Opposit J&K Goal Market City Centre Plaza",4.7,
real estate agents,Srinagar,Rather Property Dealer (Suhail Ahmad Rather),,077809 08665,,5.0,
real estate agents,Srinagar,The Property Deals,http://thepropertydeals.in/,066063 74655,,4.2,
real estate agents,Srinagar,Ak properties,https://akpropeties.in/,070069 32171,,5.0,
real estate agents,Srinagar,Srinagar Properties,https://www.facebook.com/share/1Zz2AQoo4T/,,,5.0,
real estate agents,Srinagar,Helicon Realtors and Developers,,,,,
real estate agents,Srinagar,asmat realestate and constructions,,,,,
real estate agents,Srinagar,Kashmir Realtors,http://www.kashmirrealtors.com/,099068 75451,,,
real estate agents,Srinagar,HOME TOUCH TRADER'S,,,,5.0,
real estate agents,Srinagar,Alamdar Realtors And Developers,,096228 73471,"Munawar Colony, Old Airport Rd",5.0,
real estate agents,Srinagar,SHEIKH BUILDERS,https://sheikhbuilders.in/,094194 71000,,5.0,
real estate agents,Srinagar,Zaru rental rooms,,070061 16567,"CHATTABAL,RAMPORA,Chattabal",4.4,
real estate agents,Srinagar,Burj builders Srinagar,,070065 22436,"Hazratbal Rd, opposite University of Kashmir, near HDFC Bank",4.8,
real estate agents,Srinagar,Golden Bricks (Home Builders & Property Dealers),,,2R83+R48,5.0,
real estate agents,Srinagar,Golden Sands Home Builders,http://www.gshb.in/,090186 76492,2nd Floor Abdullah Complex Chanapora Near Bye Pass Bridge Srinagar Jammu and Kashmir,4.5,info@gshb.in;info.gshb@gmail.com
real estate agents,Srinagar,HMT SRINAGAR,,,"4P4V+7HQ, HMT Rd",4.2,
real estate agents,Srinagar,HolidayHome Srinagar,,060066 97733,,4.6,
real estate agents,Srinagar,Khonmoh Industrial Area,,,,4.2,
real estate agents,Srinagar,Hyderpora srinagar,,,"Peerbagh naddirgund, near hanfiya masjid",4.2,
real estate agents,Srinagar,HK Estates,http://hkestates.in/,,2RWR+VW7,5.0,
real estate agents,Srinagar,Lal Bazar Srinagar,,,"4RG9+54V, Shah I Wilayat Lane",4.2,
real estate agents,Srinagar,Mir Property Dealer,https://mir-property-dealer-and-construction.business.site/,088250 09769,,,
real estate agents,Srinagar,Shuhul Homes,http://www.shuhulresort.com/,,3-star hotel,4.4,shuhulresort@gmail.com;contact@nightclub.com;enquiry@nightclub.com
real estate agents,Srinagar,Dream Home Constructions,,070067 03095,,5.0,
real estate agents,Srinagar,"DOVE HOMES, KURSU- RAJBAGH",http://www.dovehomes.in/,096224 45549,,4.4,info@dovehomes.in
real estate agents,Srinagar,Al Rehman Properties,,070062 81734,,,
real estate agents,Srinagar,Peacock Houseboats,http://www.peacockhouseboats.in/,099064 78773,"Ghar No : 1, Nigeen Lake, Opp: Nigeen Club",4.8,
real estate agents,Srinagar,Cloud Seven Realty,https://www.cloudsevenrealty.com/,099065 99038,"Second floor, JB Plaza, Cloud Seven, Residency Road",,aarshkhan@cloudsevenrealty.com;aarsh2301@gmail.com
real estate agents,Srinagar,Real Kashmir tours,https://www.realkashmirtours.com/,070064 10735,"Cloud nights, IGNOU lane, near huriyat office, opposite salih",4.8,info@realkashmirtours.com
real estate agents,Srinagar,Srinagar Destination Tour And Travels,http://www.srinagardestination.com/,088997 34759,Dal Lake Ghat No 9 Dal Lake,4.9,srinagardestination@gmail.com;srinagardestinationtravels@gmail.com
real estate agents,Srinagar,Golden Nest,http://www.goldennestkashmir.com/,070065 00301,"2nd Floor, Clay Model House, opposite J&K Bank Baghat",5.0,goldennestkashmir@gmail.com;reservations@goldennestkashmir.com
real estate agents,Srinagar,AEROHOME SRINAGAR LUXURY STAY,https://www.makemytrip.com/hotels/hotel-details?hotelId=202409091332048830&checkin=date_3&checkout=date_4&country=IN&city=CTSXR&roomStayQualifier=2e0e&openDetail=true&currency=ENG&region=IN&checkAvailability=true&locusId=CTSXR&locusType=city&homestay=true&zcp=24cd9e490149,099066 02287,,4.9,
real estate agents,Srinagar,Maskan by Rafiqi Estates | Deluxe 2BHK & Studio Apartments,https://rafiqiestates.com/,097977 38767,"7, Friends Colony",5.0,rafiqiestates@gmail.com
real estate agents,Srinagar,Wanbal Rawalpora Srinagar,,,"2R62+6WM, Rawalpora - Airport Rd",4.4,
real estate agents,Srinagar,BHAT PROPERTIES,,,,,
real estate agents,Surat,Pruthvi Estate Consultant,http://www.pruthviestate.com/,098980 10968,"Green Arcade, A-6, LP Savani Rd, nr. Madhuvan Circle",4.9,
real estate agents,Surat,Pooja real Estate -Best property dealer in surat,,097142 29432,"Shop no -H/20, jashlaxmi appartment, Honey Park Rd",4.8,
real estate agents,Surat,Shree Real Estate(Showrooms & Offices),http://www.facebook.com/srienterprise,074051 39990,,5.0,
real estate agents,Surat,FASTDEAL PROPERTIES || Top Real Estate Dealer,https://fastdealproperties.com/home-0,073830 18982,"Shop no.6 - 7, Shripad Ethics, B/S Raj world, Palanpur Canal Rd, opp. Santvan Kreon Street",4.7,
real estate agents,Surat,Karmbhoomi Realtors,https://www.karmbhoomirealtors.in/,093289 22587,"U-4, Atlanta Shopping Mall, Althan Canal Rd",4.9,vivekkrluharuka@gmail.com
real estate agents,Surat,Hellys Realtor,http://www.hellysindia.com/,098098 17817,"The Galleria Business Hub, Shopping Hub, G49, near Sanjeev Kumar Auditorium Road",4.9,hellysindia@gmail.com
real estate agents,Surat,Nimit Estate Agent,,097265 28024,"Diamond Market, railway station, Kansara Sheri Rd, near surat",4.9,
real estate agents,Surat,Perfect Deals | Surat's Best Real Estate Consultant,,099796 41000,"5, Eden Enclave, Palanpur, Palanpur Canal Rd, opp. Stuti Arista",4.8,
real estate agents,Surat,"Aditya Property Management | Corporate Leasing Expert in Surat | Office, Showroom, Pre-Leased Investment & Residential",https://www.adityaproperty.com/,090990 16161,"Homeland City, 106, SNS Business Park Opp J H Ambani School Nr Geetha Restaurant Besides",5.0,adityapropertymngt123@gmail.com
real estate agents,Surat,Real Estate By Keyur Zaveri,https://keyurzaverirealestate.com/,088666 22996,"107, Rander Rd",5.0,
real estate agents,Surat,KK Real Estate,,083475 95000,"UG 133, The Grand Plaza, VIP Rd",4.9,
real estate agents,Surat,Varsha Real Estate,,098791 63318,,4.9,
real estate agents,Surat,Vaibhavlaxmi Estate agency,,098797 97516,"Vaishnodevi Sky, shopping center, 8, Vaishnodevi Rd",5.0,
real estate agents,Surat,Shree Jalaram Estate Agency,,098980 82218,"117, Mahalaxmi Square, Near L.p Savani Circle,,Adajan",4.6,
real estate agents,Surat,Laxmi Realtors,https://www.instagram.com/surat_property_official_,076239 98366,"G-49, VIP Plaza, VIP Rd, near Khatu Shyam Baba Mandir",4.2,
real estate agents,Surat,Blue Heaven Property,https://blueheavenproperty.com/,092270 11213,"203, Times Galaxy, Jahangirpura, Canal Road, near Cinezza Multiplex",5.0,mail@mail.com
real estate agents,Surat,Shah Property Solution,http://www.shahpropertysolution.com/,088495 46784,"403, Piramyd icon",4.9,
real estate agents,Surat,India Realtors,http://www.indiarealtors.in/,099095 59000,"International finance centre, Fire Station, 504, VIP Rd, near Vesu",5.0,info@indiarealtors.in
real estate agents,Surat,Pavan Property,,074050 50510,"G-44 Rajworld Shopping Center, Adajan, opp. Nilkanth Residency",4.9,
real estate agents,Surat,Saffron Properties,,098250 59234,"Orchid Harmony, Fire Station, 247, Gaurav Path Road, opp. Palanpor",4.7,
real estate agents,Surat,PWC Property Hub,,098259 69425,"A-104 Monarch Commercial Gauravpath Road, TP 10 Main Rd",4.7,
real estate agents,Surat,Space India Property,http://spaceindiaproperty.com/,,"Ug-8, High Field Ascot, VIP Rd, opp. Palm Avenue",4.8,spaceindiaproperty@gmail.com;dbsutariya@gmail.com;viralsureja@gmail.com;rdgondaliya@gmail.com;pratikjain643@gmail.com
real estate agents,Surat,Gain Point,https://gainpointsurat.com/,098253 85562,"25, 2nd Floor, Money Arcade, Vesu Canal Rd, near G D Goenka School",4.9,
real estate agents,Surat,Maxcon Realtors,,090549 44441,"FF Shop No 14 Uma Plaza, Main Rd, near Prayosha Star Circle Kharwasa",4.8,
real estate agents,Surat,GAJIWALA Estate Broker,,092279 22977,"363, GIDC Pandesara Rd, near gupta dying",5.0,
real estate agents,Surat,SHREE SAI PROPERTY,,,,4.9,
real estate agents,Surat,Shree sidhhi Property,https://www.shreesiddhiproperty.com/,,"UG21, Abhilasha Heights, Aai Mata Rd",5.0,help@shreesiddhiproperty.com;shreesiddhisproperty@gmail.com
real estate agents,Surat,Vardhaman Realty,,084019 99713,"G-4, Dev Darshan Residency, Saitirth Char Rasta, Palanpore Gam",4.8,
real estate agents,Surat,Surat VR Properties,https://suratvrproperties.com/,079906 47288,"Rajhans Cremona, VIP Rd, behind C.B. Patel Club House",4.9,suratvrproperties@gmail.com
real estate agents,Surat,Matlani Real Estate,http://www.matlanirealestate.com/,096876 06155,"143 Magnus Mall, Bhimrad-Althan Rd",4.9,
real estate agents,Surat,Hari Om Estate Property Dealer,https://hari-om-estate-property.grexa.site/,090331 79481,"Shiv Campus, 5, Subhash Chandra Bose Marg, near Honey Park Road",4.9,
real estate agents,Surat,Best Enterprise ( Property & Loan ),,097123 74999,"Shop No.33 Ground Floor G9, New, Karadva - Dindoli Rd, opposite Radhika Homes",4.9,
real estate agents,Surat,Narayan Real Estate,,097224 30468,"1ST Floor, Raj Corner, Shop No.44, opp. Vasupujya Residency",4.9,
real estate agents,Surat,Shiv Dhara Property,,099131 30000,"18, Sankalp Complex Subhash Chandra Bose Marg, LP Savani Cir",4.9,
real estate agents,Surat,Nilesh Real Estate Group,http://www.nileshrealestate.com/,084017 70262,"321, 3rd floor, Silverstone Arcade Near D-mart Mall, Singanpore, Causeway Rd",4.9,
real estate agents,Surat,Radhe Property,,097241 02323,"Heta Complex, 4, beside Mahalaxmi Complex, nr. LP Savani Circle",4.6,
real estate agents,Surat,Kms Realty || best commercial property dealer in surat | best residencial property dealers in surat | top realtors surat,,076984 84867,"127,128, Kohinoor-2 Textile Plaza, near RRTM",4.9,
real estate agents,Surat,Sunraise Group – The Real Estate Broker,https://youtube.com/@sunrisegroup-p4v?si=6CvI0myvWwkKeqqB,,"Rezent plaza, 225",5.0,
real estate agents,Surat,Property World,,076987 68968,"Shop No 110, Rajhansh Platinum Plaza, Palanpur Canal Rd, nr. L.P. Savani School",4.9,
real estate agents,Surat,BROKER BANDHU PVT LTD- BEST PROPARTY BROKER IN VESU,https://6k7mustod5pba.kimi.show/,073835 35375,"130,GOKULSOLITAIRE, VIP Rd, opp. Nandanvan",5.0,
real estate agents,Surat,Treta Reality Consultancy,https://treta-developers.kartikeyrai8400.workers.dev/,090541 39416,"Highfield Ascot, 205, VIP Rd, opp. Palm Avenue",4.9,treta.reality@gmail.com;ankitneet104@gmail.com
real estate agents,Surat,Dharti Dhan Real Estate Broker and Property Consultant,,090339 23877,"UG-6, Bhumi Residency, near Althan",5.0,
real estate agents,Surat,GD Property Consult,,,"A5, Maruti Complex",4.5,
real estate agents,Surat,SHRI JALARAM GROUP REAL ESTATE CONSULTANCY,https://www.instagram.com/reel/DFI6DqUpo_0/?igsh=MnlxMTJiOXVrZm02,,"G/9, Raj Victoria, TGB Rd, opp. Raj arcade",4.8,
real estate agents,Surat,GEETA REAL ESTATE SURAT (AMIT PANCHAL),https://geeta-real-estate-surat.grexa.site/,094261 56696,"Swapna Srushti Residency, Amit Panchal, A/1 401, TP 10 Main Rd",5.0,
real estate agents,Surat,Z Property Hub,https://linktr.ee/zpropertyhub,077788 88575,"UG 117 , Mahaveer Heights , Bharthana road, VIP Rd, near BHAGWAN MAHAVEER UNIVERSITY",5.0,
real estate agents,Thiruvananthapuram,Real Estate & Property Consultant Sudheer Mazood Trivandrum,https://sudheermazood.com/,098471 20777,,5.0,
real estate agents,Thiruvananthapuram,AJ And Associates - Commercial Real Estate Consultants in Trivandrum,http://www.ajandassociates.in/,099952 16102,,4.9,
real estate agents,Thiruvananthapuram,AK REALESTATE,https://akrealestates.org/,087148 12948,"DDS Paradise building, junction",5.0,
real estate agents,Thiruvananthapuram,Property Trivandrum,http://propertytrivandrum.com/,098466 88343,,5.0,proptvpm@gmail.com;propertytrivandrum2021@gmail.com
real estate agents,Thiruvananthapuram,Johnson James,,090202 80957,"Sowparnika Promenade Square, 10D, Poonthi Rd, near Kim's Hospital",4.9,
real estate agents,Thiruvananthapuram,Revo Realtors,http://www.revorealtors.in/,099616 61777,"No.17, Narasimhavilas Complex, opp. YWCA Buildings",5.0,rahuf@revorealtors.in;contact@hello.com
real estate agents,Thiruvananthapuram,TAJ PROPERTIES,,096453 80989,"S.S.Kovil, Manjalikulam Rd",4.9,
real estate agents,Thiruvananthapuram,Trivandrum Properties,https://trivandrumproperties.in/,096337 04761,"Anas cottage , pullanivila , Thundathil",4.6,trivandrumproperties61@gmail.com;info@trivandrumproperties.in
